Line_number2,objID,ra,dec,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,specObjID,Redshift
7657,1237661387068669979,215.775214860534,53.2580656303624,STAR,18.85802,18.25642,18.21562,18.22514,18.07273,8264374261524396032,2.462586
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,7562890233667842048,0.2725907
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8262124382886490112,0.2725995
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8262124382953598976,0.2725648
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8262126033110233088,0.2725771
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8262124934068367360,0.2725039
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263252207324557312,0.2725989
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263250558107447296,0.2725591
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263252757315252224,0.2725637
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263252757617242112,0.272581
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263253307456942080,0.2725751
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263250008955613184,0.2726135
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263250558996639744,0.2726625
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263251658642485248,0.2725708
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263251658676039680,0.2726014
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263250559197966336,0.2725737
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263250559265075200,0.2726437
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263250559483181056,0.2726314
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263245061992151040,0.2725663
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263250559684507648,0.2725661
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263250559718062080,0.2725491
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263250559734839296,0.2726289
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263250559936165888,0.2725215
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263250560003274752,0.2725807
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263249460575533056,0.272589
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263251659665897472,0.2726088
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8263251659749783552,0.2726038
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8264376183807471616,0.2725987
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8264375085956790272,0.2725531
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8264375086023899136,0.2725942
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8264375086091008000,0.2724892
7658,1237661387068670150,215.840425521096,53.3785371331372,GALAXY,21.11619,20.24356,19.26293,18.92547,18.58611,8264375086158116864,0.2725805
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,7562891882935283712,1.574062
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,7914204815558373376,1.573192
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8262122733619048448,1.574076
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8262121084418715648,1.578167
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8262123284331163648,1.579285
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8262121635533484032,1.572657
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263246984644325376,1.573996
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263248633962098688,1.575059
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263248084390834176,1.575564
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263248084692824064,1.57265
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263246985265082368,1.578293
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263250283833520128,1.574771
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263247535339663360,1.576412
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263246985718067200,1.574009
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263246985751621632,1.574682
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263248635052617728,1.573681
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263248635119726592,1.573694
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263248635337832448,1.573139
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263243687602616320,1.57279
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263246986271717376,1.572496
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263246986305271808,1.574915
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263246986322049024,1.575029
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263246986523375616,1.573865
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263246986590484480,1.574373
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263248635941812224,1.572618
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263246436985665536,1.575679
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8263246437069551616,1.575317
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8264372335516774400,1.574699
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8264374536200976384,1.569943
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8264374536268085248,1.567578
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8264374536335194112,1.567247
7659,1237661387068670171,215.787346816706,53.3032456791532,STAR,21.73331,21.26531,20.60436,20.25665,20.36053,8264374536402302976,1.570681
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,7913089360911331328,1.224149
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8262121634107420672,1.223154
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8262120534662901760,1.223435
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8262117786773024768,1.223565
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8262121085777670144,1.222578
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263248359084191744,1.222747
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263247259757113344,1.22227
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263247260059103232,1.222053
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263246160631361536,1.222148
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263253307490496512,1.223164
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263248359973384192,1.223367
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263247260595974144,1.221053
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263247260629528576,1.222572
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263246161151455232,1.222733
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263246161218564096,1.222299
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263246161436669952,1.222296
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263245611747964928,1.228137
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263247261149624320,1.222994
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263248360694806528,1.221474
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263248360711583744,1.221883
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263248360912910336,1.222378
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263248360980019200,1.222628
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263248361063905280,1.221744
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263247811375200256,1.221206
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263247811459086336,1.221713
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8264373435028402176,1.221536
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8264373986445162496,1.223385
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8264373986512271360,1.222016
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8264373986579380224,1.222589
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8264373986646489088,1.222888
7660,1237661387068670166,215.750449615652,53.2818869227468,STAR,21.41018,21.20533,20.70831,20.8341,20.62451,8263248908789673984,1.22331
7661,1237661387068670180,215.847770621269,53.3177465214465,STAR,21.54105,21.1094,21.01489,20.98845,20.82817,7562892432691097600,1.728882
7661,1237661387068670180,215.847770621269,53.3177465214465,STAR,21.54105,21.1094,21.01489,20.98845,20.82817,7913096232859004928,1.730511
7662,1237661387068670246,215.766521272686,53.3103140940274,STAR,23.7085,22.75048,22.7275,22.25607,21.99605,7803858926982328320,1.578438
7666,1237661387602788451,206.114013121846,56.0249180419202,GALAXY,18.17999,17.48113,17.7195,17.00513,17.41438,1487485347125291008,0.07062985
7666,1237661387602788451,206.114013121846,56.0249180419202,GALAXY,18.17999,17.48113,17.7195,17.00513,17.41438,1488568916287449088,0.07063343
7673,1237661387602854069,206.292386215656,56.029261426546,GALAXY,19.14885,17.25261,16.16658,15.68581,15.36422,1487486721514825728,0.143875
7683,1237661387606917391,220.736056157665,52.1263344986844,STAR,20.93008,21.07334,20.60707,20.57124,20.71464,7565055721701306368,1.093112
7687,1237661387616551617,245.32506069833,38.275010718156,STAR,23.60668,21.28102,20.13693,19.96887,19.97544,1505461537656039424,3.934572
7687,1237661387616551617,245.32506069833,38.275010718156,STAR,23.60668,21.28102,20.13693,19.96887,19.97544,5853806605137276928,3.932801
7689,1237661387616616917,245.373080319796,38.1346355229929,STAR,21.18834,20.34666,20.28533,20.35863,20.04245,5853786539050070016,2.307421
7691,1237661387616617256,245.520771460347,38.1884579629479,STAR,23.05286,21.79186,20.58439,19.75509,19.28494,5843554209131851776,3.10908E-05
7701,1237661387619959226,251.6541678391,32.4303446227198,GALAXY,21.80956,20.54875,19.37312,18.87807,18.54329,5850246932282929152,0.2694753
7703,1237661388137431410,197.192814455513,57.5661773537142,STAR,20.92811,20.63597,20.4376,20.32915,20.02756,7690065246631424000,0.7494344
7704,1237661388137496620,197.419601550518,57.5527666228468,STAR,23.10447,21.48575,19.56277,19.54163,19.50364,1484107647689975808,4.279429
7704,1237661388137496620,197.419601550518,57.5527666228468,STAR,23.10447,21.48575,19.56277,19.54163,19.50364,7690074592480260096,4.281408
7708,1237661388141953135,214.976082123986,54.5041047936502,STAR,18.41578,17.93548,17.93114,17.83817,17.63941,1493031833531607040,2.259171
7708,1237661388141953135,214.976082123986,54.5041047936502,STAR,18.41578,17.93548,17.93114,17.83817,17.63941,7652747821934374912,2.258317
7709,1237661388141953171,214.818164371712,54.4952531719894,STAR,20.06813,19.70727,19.63925,19.58618,19.42647,7652758817050652672,0.7201693
7710,1237661388141953316,214.829518118982,54.4091190927655,STAR,20.89676,20.40078,20.42692,20.46218,20.05359,7652757167783211008,0.7822834
7710,1237661388141953316,214.829518118982,54.4091190927655,STAR,20.89676,20.40078,20.42692,20.46218,20.05359,8262101293142306816,0.7819059
7710,1237661388141953316,214.829518118982,54.4091190927655,STAR,20.89676,20.40078,20.42692,20.46218,20.05359,8262101293209415680,0.7820347
7710,1237661388141953316,214.829518118982,54.4091190927655,STAR,20.89676,20.40078,20.42692,20.46218,20.05359,8262069958017216512,0.7816491
7710,1237661388141953316,214.829518118982,54.4091190927655,STAR,20.89676,20.40078,20.42692,20.46218,20.05359,8262101294568370176,0.7812466
7710,1237661388141953316,214.829518118982,54.4091190927655,STAR,20.89676,20.40078,20.42692,20.46218,20.05359,8263227468312932352,0.7814806
7710,1237661388141953316,214.829518118982,54.4091190927655,STAR,20.89676,20.40078,20.42692,20.46218,20.05359,8263228018119077888,0.7822893
7710,1237661388141953316,214.829518118982,54.4091190927655,STAR,20.89676,20.40078,20.42692,20.46218,20.05359,8263229117815255040,0.781628
7710,1237661388141953316,214.829518118982,54.4091190927655,STAR,20.89676,20.40078,20.42692,20.46218,20.05359,8263229118117244928,0.7817571
